,alcaldia,longitud,latitud,alcaldia_id,año
69,Iztapalapa,-99.066666,19.313652,007,2020
70,Iztapalapa,-99.040939,19.335285,007,2020
71,Iztapalapa,-99.021959,19.367263,007,2020
72,Iztapalapa,-99.026269,19.331846,007,2020
73,Iztapalapa,-99.065259,19.330145,007,2020
74,Iztapalapa,-99.019008,19.360596,007,2020
75,Iztapalapa,-98.986852,19.337332,007,2020
76,Iztapalapa,-98.990945,19.343363,007,2020
77,Iztapalapa,-99.016962,19.356602,007,2020
78,Iztapalapa,-99.067169,19.295452,007,2020
79,Iztapalapa,-99.030296,19.322411,007,2020
80,Iztapalapa,-99.077751,19.295424,007,2020
81,Iztapalapa,-99.077865,19.2966,007,2020
82,Iztapalapa,-99.067821,19.300594,007,2020
83,Iztapalapa,-99.025557,19.323897,007,2020
84,Iztapalapa,-98.99587,19.340133,007,2020
85,Iztapalapa,-99.030292,19.345314,007,2020
86,Iztapalapa,-99.029052,19.321662,007,2020
87,Iztapalapa,-99.095726,19.360455,007,2020
88,Iztapalapa,-99.060417,19.32143,007,2020
89,Iztapalapa,-98.983604,19.337323,007,2020
90,Iztapalapa,-99.028556,19.321668,007,2020
91,Iztapalapa,-98.992771,19.339058,007,2020
92,Iztapalapa,-99.060463,19.321495,007,2020
93,Iztapalapa,-99.064103,19.328349,007,2020
94,Iztapalapa,-99.07512,19.306018,007,2020
95,Iztapalapa,-99.096624,19.329983,007,2020
96,Iztapalapa,-99.042351,19.331854,007,2020
97,Iztapalapa,-98.978722,19.326837,007,2020
98,Iztapalapa,-98.97923,19.339359,007,2020
99,Iztapalapa,-99.070456,19.300762,007,2020
100,Iztapalapa,-98.978649,19.324824,007,2020
101,Iztapalapa,-99.074297,19.344742,007,2020
102,Iztapalapa,-99.01208,19.3302,007,2020
103,Iztapalapa,-98.980399,19.340203,007,2020
104,Iztapalapa,-98.979132,19.3282,007,2020
105,Iztapalapa,-98.992476,19.343943,007,2020
106,Iztapalapa,-99.007794,19.333736,007,2020
107,Iztapalapa,-98.980216,19.338068,007,2020
108,Iztapalapa,-99.012211,19.338816,007,2020
109,Iztapalapa,-98.990372,19.339712,007,2020
110,Iztapalapa,-99.016793,19.336128,007,2020
111,Iztapalapa,-99.026645,19.332031,007,2020
112,Iztapalapa,-98.995355,19.348787,007,2020
113,Iztapalapa,-98.968647,19.329173,007,2020
114,Iztapalapa,-98.968778,19.328761,007,2020
115,Iztapalapa,-98.969144,19.325008,007,2020
116,Iztapalapa,-98.968367,19.331597,007,2020
117,Iztapalapa,-98.969057,19.32915,007,2020
118,Iztapalapa,-98.970592,19.329176,007,2020
119,Iztapalapa,-98.970188,19.330731,007,2020
120,Iztapalapa,-99.011383,19.335556,007,2020
121,Iztapalapa,-99.00364,19.331458,007,2020
122,Iztapalapa,-98.979232,19.329345,007,2020
123,Iztapalapa,-99.077168,19.296948,007,2020
124,Iztapalapa,-99.071944,19.380905,007,2020
125,Iztapalapa,-99.014123,19.333024,007,2020
126,Iztapalapa,-98.979115,19.329879,007,2020
127,Iztapalapa,-98.974596,19.327806,007,2020
128,Iztapalapa,-98.967844,19.327488,007,2020
129,Iztapalapa,-99.067472,19.328103,007,2020
130,Iztapalapa,-98.976708,19.337017,007,2020
131,Iztapalapa,-99.044427,19.336077,007,2020
132,Iztapalapa,-99.064088,19.325625,007,2020
133,Iztapalapa,-99.060084,19.326462,007,2020
134,Iztapalapa,-99.066764,19.327721,007,2020
135,Iztapalapa,-99.064367,19.32981,007,2020
136,Iztapalapa,-99.031388,19.347319,007,2020
137,Iztapalapa,-98.977883,19.327245,007,2020
138,Iztapalapa,-99.025147,19.322461,007,2020
139,Iztapalapa,-99.017807,19.343583,007,2020
140,Iztapalapa,-99.02332,19.356391,007,2020
141,Iztapalapa,-99.005601,19.344812,007,2020
142,Iztapalapa,-99.069005,19.301582,007,2020
143,Iztapalapa,-99.073524,19.299845,007,2020
144,Iztapalapa,-99.101586,19.335259,007,2020
145,Iztapalapa,-98.968279,19.329151,007,2020
146,Iztapalapa,-98.991783,19.35366,007,2020
147,Iztapalapa,-99.014481,19.335824,007,2020
148,Iztapalapa,-99.031901,19.327707,007,2020
149,Iztapalapa,-98.974876,19.328646,007,2020
150,Iztapalapa,-99.069761,19.315143,007,2020
151,Iztapalapa,-99.054532,19.326121,007,2020
152,Iztapalapa,-99.068625,19.306585,007,2020
153,Iztapalapa,-99.010168,19.36695,007,2020
154,Iztapalapa,-99.057455,19.333547,007,2020
155,Iztapalapa,-99.068725,19.293308,007,2020
156,Iztapalapa,-99.025365,19.354517,007,2020
157,Iztapalapa,-99.036776,19.320968,007,2020
158,Iztapalapa,-98.988792,19.347394,007,2020
159,Iztapalapa,-99.045724,19.331436,007,2020
160,Iztapalapa,-99.08263,19.34802,007,2020
161,Iztapalapa,-99.068751,19.3758,007,2020
162,Iztapalapa,-99.015571,19.339122,007,2020
163,Iztapalapa,-99.057644,19.322169,007,2020
164,Iztapalapa,-99.057686,19.322208,007,2020
165,Iztapalapa,-99.058346,19.336057,007,2020
166,Iztapalapa,-99.022761,19.348419,007,2020
167,Iztapalapa,-99.076817,19.305039,007,2020
168,Iztapalapa,-99.075827,19.294518,007,2020
169,Iztapalapa,-99.07142,19.293195,007,2020
170,Iztapalapa,-99.02346,19.342282,007,2020
171,Iztapalapa,-99.052873,19.340374,007,2020
172,Iztapalapa,-99.096849,19.334899,007,2020
173,Iztapalapa,-98.984135,19.343635,007,2020
174,Iztapalapa,-99.012087,19.330984,007,2020
175,Iztapalapa,-99.046165,19.329198,007,2020
176,Iztapalapa,-98.993644,19.349732,007,2020
177,Iztapalapa,-99.037505,19.322054,007,2020
178,Iztapalapa,-99.072212,19.378761,007,2020
179,Iztapalapa,-99.007867,19.359733,007,2020
180,Iztapalapa,-99.010114,19.347875,007,2020
181,Iztapalapa,-99.076816,19.297878,007,2020
182,Iztapalapa,-99.064525,19.348044,007,2020
183,Iztapalapa,-99.052681,19.321148,007,2020
184,Iztapalapa,-99.025217,19.332969,007,2020
185,Iztapalapa,-99.082091,19.300282,007,2020
186,Iztapalapa,-99.082376,19.301961,007,2020
187,Iztapalapa,-99.05605,19.335656,007,2020
188,Iztapalapa,-99.063316,19.378399,007,2020
189,Iztapalapa,-98.991307,19.346386,007,2020
190,Iztapalapa,-99.049736,19.368931,007,2020
191,Iztapalapa,-99.023032,19.331408,007,2020
192,Iztapalapa,-99.028945,19.337645,007,2020
193,Iztapalapa,-99.058001,19.335242,007,2020
194,Iztapalapa,-99.077073,19.295737,007,2020
195,Iztapalapa,-99.015153,19.333339,007,2020
196,Iztapalapa,-99.066249,19.296926,007,2020
197,Iztapalapa,-99.071418,19.300621,007,2020
198,Iztapalapa,-99.037496,19.322958,007,2020
199,Iztapalapa,-99.068063,19.288708,007,2020
200,Iztapalapa,-99.073119,19.308565,007,2020
201,Iztapalapa,-99.015804,19.368912,007,2020
202,Iztapalapa,-99.015347,19.369848,007,2020
203,Iztapalapa,-99.015366,19.369661,007,2020
204,Iztapalapa,-99.015377,19.370231,007,2020
205,Iztapalapa,-99.003281,19.354569,007,2020
206,Iztapalapa,-99.015129,19.370425,007,2020
207,Iztapalapa,-99.015129,19.370425,007,2020
208,Iztapalapa,-99.015129,19.370425,007,2020
209,Iztapalapa,-99.015804,19.368912,007,2020
210,Iztapalapa,-99.015183,19.370218,007,2020
211,Iztapalapa,-99.015183,19.370218,007,2020
212,Iztapalapa,-99.014294,19.353941,007,2020
213,Iztapalapa,-99.117473,19.374835,007,2020
214,Iztapalapa,-99.015393,19.369608,007,2020
215,Iztapalapa,-99.015687,19.369028,007,2020
216,Iztapalapa,-99.013234,19.332884,007,2020
217,Iztapalapa,-99.080504,19.303595,007,2020
218,Iztapalapa,-99.067023,19.310477,007,2020
219,Iztapalapa,-99.044529,19.329823,007,2020
220,Iztapalapa,-99.0706,19.341436,007,2020
221,Iztapalapa,-99.036475,19.320888,007,2020
222,Iztapalapa,-99.012118,19.344938,007,2020
223,Iztapalapa,-99.066753,19.294728,007,2020
224,Iztapalapa,-99.0162,19.336382,007,2020
225,Iztapalapa,-99.066725,19.2947,007,2020
226,Iztapalapa,-99.018818,19.340431,007,2020
227,Iztapalapa,-99.002412,19.344223,007,2020
228,Iztapalapa,-99.006774,19.336236,007,2020
229,Iztapalapa,-99.071092,19.31598,007,2020
230,Iztapalapa,-99.02941,19.322182,007,2020
231,Iztapalapa,-99.067839,19.302019,007,2020
232,Iztapalapa,-99.014645,19.369187,007,2020
233,Iztapalapa,-99.063102,19.323103,007,2020
234,Iztapalapa,-99.001255,19.33723,007,2020
235,Iztapalapa,-99.014797,19.348263,007,2020
236,Iztapalapa,-99.008384,19.353259,007,2020
237,Iztapalapa,-99.01622,19.340645,007,2020
238,Iztapalapa,-99.013827,19.368979,007,2020
239,Iztapalapa,-99.0706,19.341436,007,2020
240,Iztapalapa,-99.064995,19.293829,007,2020
241,Iztapalapa,-98.970281,19.330786,007,2020
242,Iztapalapa,-99.023366,19.354269,007,2020
243,Iztapalapa,-98.999951,19.344613,007,2020
244,Iztapalapa,-99.100515,19.335613,007,2020
245,Iztapalapa,-99.067959,19.30177,007,2020
246,Iztapalapa,-99.019425,19.351981,007,2020
247,Iztapalapa,-99.047788,19.333554,007,2020
248,Iztapalapa,-98.996539,19.339595,007,2020
249,Iztapalapa,-98.971165,19.326209,007,2020
250,Iztapalapa,-99.014303,19.367196,007,2020
251,Iztapalapa,-98.988288,19.346307,007,2020
252,Iztapalapa,-99.014303,19.367196,007,2020
253,Iztapalapa,-99.006503,19.34124,007,2020
254,Iztapalapa,-99.056507,19.321667,007,2020
255,Iztapalapa,-99.010578,19.33407,007,2020
256,Iztapalapa,-99.027037,19.322003,007,2020
257,Iztapalapa,-99.005318,19.335806,007,2020
258,Iztapalapa,-99.075497,19.308971,007,2020
259,Iztapalapa,-99.012219,19.373302,007,2020
260,Iztapalapa,-99.013818,19.334935,007,2020
261,Iztapalapa,-99.058492,19.315452,007,2020
262,Iztapalapa,-99.074,19.299363,007,2020
263,Iztapalapa,-99.065351,19.326077,007,2020
264,Iztapalapa,-99.022483,19.375576,007,2020
265,Iztapalapa,-99.07275,19.28865,007,2020
266,Iztapalapa,-99.007095,19.356798,007,2020
267,Iztapalapa,-98.978875,19.326042,007,2020
268,Iztapalapa,-99.011496,19.335495,007,2020
269,Iztapalapa,-99.064346,19.379185,007,2020
270,Iztapalapa,-99.044869,19.329304,007,2020
271,Iztapalapa,-99.007165,19.359659,007,2020
272,Iztapalapa,-99.072764,19.308007,007,2020
273,Iztapalapa,-99.0795,19.307296,007,2020
274,Iztapalapa,-99.003281,19.354562,007,2020
275,Iztapalapa,-99.081839,19.302092,007,2020
276,Iztapalapa,-99.021076,19.340672,007,2020
277,Iztapalapa,-98.974472,19.327286,007,2020
278,Iztapalapa,-99.0139,19.329652,007,2020
279,Iztapalapa,-99.06819,19.295139,007,2020
280,Iztapalapa,-98.974212,19.327905,007,2020
281,Iztapalapa,-99.06999,19.317885,007,2020
282,Iztapalapa,-99.012541,19.340737,007,2020
283,Iztapalapa,-99.014982,19.331652,007,2020
284,Iztapalapa,-99.017088,19.337658,007,2020
285,Iztapalapa,-99.014496,19.330152,007,2020
286,Iztapalapa,-99.075996,19.382664,007,2020
287,Iztapalapa,-98.999246,19.344214,007,2020
288,Iztapalapa,-98.972497,19.330306,007,2020
289,Iztapalapa,-99.017282,19.337082,007,2020
290,Iztapalapa,-99.000952,19.347362,007,2020
291,Iztapalapa,-98.972409,19.330332,007,2020
292,Iztapalapa,-99.070897,19.317726,007,2020
293,Iztapalapa,-99.068366,19.312185,007,2020
294,Iztapalapa,-98.997818,19.346495,007,2020
295,Iztapalapa,-99.022772,19.334028,007,2020
296,Iztapalapa,-99.014682,19.330089,007,2020
297,Iztapalapa,-99.014732,19.335672,007,2020
298,Iztapalapa,-99.015081,19.330588,007,2020
299,Iztapalapa,-98.997961,19.347709,007,2020
300,Iztapalapa,-99.076118,19.306727,007,2020
301,Iztapalapa,-99.067372,19.300493,007,2020
302,Iztapalapa,-99.005936,19.353158,007,2020
303,Iztapalapa,-99.013768,19.369232,007,2020
304,Iztapalapa,-99.010041,19.365179,007,2020
305,Iztapalapa,-99.015252,19.369447,007,2020
306,Iztapalapa,-99.012614,19.329387,007,2020
307,Iztapalapa,-99.104272,19.335629,007,2020
308,Iztapalapa,-99.003676,19.359821,007,2020
309,Iztapalapa,-99.014764,19.369187,007,2020
310,Iztapalapa,-99.020171,19.358624,007,2020
311,Iztapalapa,-99.042664,19.336036,007,2020
312,Iztapalapa,-99.068216,19.295143,007,2020
313,Iztapalapa,-98.967837,19.328231,007,2020
314,Iztapalapa,-99.006872,19.359647,007,2020
315,Iztapalapa,-98.991416,19.354421,007,2020
316,Iztapalapa,-99.008102,19.361003,007,2020
317,Iztapalapa,-99.029475,19.349702,007,2020
318,Iztapalapa,-99.034718,19.344473,007,2020
319,Iztapalapa,-99.034251,19.333258,007,2020
320,Iztapalapa,-99.013594,19.369227,007,2020
321,Iztapalapa,-99.017877,19.368926,007,2020
322,Iztapalapa,-98.96856,19.326226,007,2020
323,Iztapalapa,-99.017532,19.334305,007,2020
324,Iztapalapa,-99.015248,19.370129,007,2020
325,Iztapalapa,-99.044788,19.33158,007,2020
326,Iztapalapa,-99.014537,19.367298,007,2020
327,Iztapalapa,-99.030882,19.336443,007,2020
328,Iztapalapa,-99.007431,19.363859,007,2020
329,Iztapalapa,-99.007431,19.363861,007,2020
330,Iztapalapa,-99.007431,19.363861,007,2020
331,Iztapalapa,-98.97759,19.336565,007,2020
332,Iztapalapa,-98.978684,19.333194,007,2020
333,Iztapalapa,-99.066811,19.383017,007,2020
334,Iztapalapa,-99.060218,19.315781,007,2020
335,Iztapalapa,-99.004656,19.359636,007,2020
336,Iztapalapa,-99.014908,19.347676,007,2020
337,Iztapalapa,-99.032533,19.324906,007,2020
338,Iztapalapa,-99.03785,19.333112,007,2020
339,Iztapalapa,-99.046166,19.327004,007,2020
340,Iztapalapa,-99.077011,19.298646,007,2020
341,Iztapalapa,-98.993774,19.347047,007,2020
342,Iztapalapa,-99.017343,19.381457,007,2020
343,Iztapalapa,-99.022317,19.355711,007,2020
344,Iztapalapa,-99.062454,19.338457,007,2020
345,Iztapalapa,-99.071862,19.296645,007,2020
346,Iztapalapa,-98.97434,19.32797,007,2020
347,Iztapalapa,-99.013035,19.331397,007,2020
348,Iztapalapa,-99.018578,19.335143,007,2020
349,Iztapalapa,-99.019842,19.331418,007,2020
350,Iztapalapa,-99.060483,19.33882,007,2020
351,Iztapalapa,-99.101946,19.335378,007,2020
352,Iztapalapa,-99.015137,19.370169,007,2020
353,Iztapalapa,-99.111187,19.333703,007,2020
354,Iztapalapa,-99.046225,19.328302,007,2020
355,Iztapalapa,-99.013021,19.331316,007,2020
356,Iztapalapa,-99.009413,19.361747,007,2020
357,Iztapalapa,-98.998481,19.339669,007,2020
358,Iztapalapa,-98.985524,19.339943,007,2020
359,Iztapalapa,-99.077524,19.37431,007,2020
360,Iztapalapa,-99.063413,19.375398,007,2020
361,Iztapalapa,-99.057555,19.330317,007,2020
362,Iztapalapa,-99.057804,19.322127,007,2020
363,Iztapalapa,-99.046991,19.328967,007,2020
364,Iztapalapa,-99.039358,19.358317,007,2020
365,Iztapalapa,-99.013198,19.335817,007,2020
366,Iztapalapa,-99.067975,19.302098,007,2020
367,Iztapalapa,-98.998565,19.343695,007,2020
368,Iztapalapa,-99.021939,19.347819,007,2020
369,Iztapalapa,-99.037604,19.355287,007,2020
370,Iztapalapa,-99.044078,19.326576,007,2020
371,Iztapalapa,-98.996655,19.335536,007,2020
372,Iztapalapa,-99.017232,19.35425,007,2020
373,Iztapalapa,-98.98302,19.338527,007,2020
374,Iztapalapa,-98.984383,19.338559,007,2020
375,Iztapalapa,-98.986152,19.337862,007,2020
376,Iztapalapa,-98.985557,19.337567,007,2020
377,Iztapalapa,-98.98702,19.342133,007,2020
378,Iztapalapa,-98.987631,19.34099,007,2020
379,Iztapalapa,-98.988389,19.343741,007,2020
380,Iztapalapa,-98.985698,19.334388,007,2020
381,Iztapalapa,-98.992219,19.348879,007,2020
382,Iztapalapa,-98.968771,19.326323,007,2020
383,Iztapalapa,-98.992745,19.339167,007,2020
384,Iztapalapa,-98.983459,19.337908,007,2020
385,Iztapalapa,-98.971846,19.328121,007,2020
386,Iztapalapa,-98.995141,19.341353,007,2020
387,Iztapalapa,-98.992271,19.338869,007,2020
388,Iztapalapa,-98.993174,19.337894,007,2020
389,Iztapalapa,-98.996839,19.338755,007,2020
390,Iztapalapa,-98.993497,19.338965,007,2020
391,Iztapalapa,-98.99058,19.338565,007,2020
392,Iztapalapa,-98.991965,19.339785,007,2020
393,Iztapalapa,-98.985142,19.338609,007,2020
394,Iztapalapa,-98.992505,19.337242,007,2020
395,Iztapalapa,-98.991931,19.338158,007,2020
396,Iztapalapa,-98.992351,19.337714,007,2020
397,Iztapalapa,-98.992626,19.33778,007,2020
398,Iztapalapa,-98.993297,19.340687,007,2020
399,Iztapalapa,-98.99221,19.339022,007,2020
400,Iztapalapa,-98.969091,19.330527,007,2020
401,Iztapalapa,-99.011759,19.331123,007,2020
402,Iztapalapa,-99.014679,19.367281,007,2020
403,Iztapalapa,-98.988765,19.351126,007,2020
404,Iztapalapa,-98.992843,19.346821,007,2020
405,Iztapalapa,-98.990824,19.350286,007,2020
406,Iztapalapa,-98.990325,19.350596,007,2020
407,Iztapalapa,-98.989292,19.350965,007,2020
408,Iztapalapa,-98.991355,19.346842,007,2020
409,Iztapalapa,-98.990622,19.34965,007,2020
410,Iztapalapa,-98.990207,19.352761,007,2020
411,Iztapalapa,-98.990573,19.352359,007,2020
412,Iztapalapa,-99.007675,19.354008,007,2020
413,Iztapalapa,-99.007143,19.355166,007,2020
414,Iztapalapa,-98.99946,19.352702,007,2020
415,Iztapalapa,-99.003397,19.355706,007,2020
416,Iztapalapa,-99.001279,19.351237,007,2020
417,Iztapalapa,-99.00469,19.355776,007,2020
418,Iztapalapa,-99.005456,19.352906,007,2020
419,Iztapalapa,-99.071344,19.299591,007,2020
420,Iztapalapa,-99.069499,19.374645,007,2020
421,Iztapalapa,-99.03246,19.338966,007,2020
422,Iztapalapa,-99.033537,19.328427,007,2020
423,Iztapalapa,-99.069038,19.316824,007,2020
424,Iztapalapa,-99.064431,19.326484,007,2020
425,Iztapalapa,-98.977064,19.325696,007,2020
426,Iztapalapa,-98.977274,19.325616,007,2020
427,Iztapalapa,-98.976568,19.3266,007,2020
428,Iztapalapa,-98.975737,19.326028,007,2020
429,Iztapalapa,-98.97661,19.326544,007,2020
430,Iztapalapa,-99.064981,19.319976,007,2020
431,Iztapalapa,-99.022713,19.362189,007,2020
432,Iztapalapa,-98.98144,19.340546,007,2020
433,Iztapalapa,-98.975454,19.326145,007,2020
434,Iztapalapa,-99.070126,19.382518,007,2020
435,Iztapalapa,-98.974329,19.327682,007,2020
436,Iztapalapa,-98.976597,19.326644,007,2020
437,Iztapalapa,-99.039672,19.340027,007,2020
438,Iztapalapa,-98.974586,19.327409,007,2020
439,Iztapalapa,-99.025122,19.371568,007,2020
440,Iztapalapa,-99.053448,19.36512,007,2020
441,Iztapalapa,-99.005921,19.343574,007,2020
442,Iztapalapa,-98.976556,19.326773,007,2020
443,Iztapalapa,-98.992336,19.33657,007,2020
444,Iztapalapa,-99.063804,19.318498,007,2020
445,Iztapalapa,-98.978919,19.341661,007,2020
446,Iztapalapa,-99.075909,19.305158,007,2020
447,Iztapalapa,-99.078986,19.306196,007,2020
448,Iztapalapa,-99.071324,19.304155,007,2020
449,Iztapalapa,-99.079675,19.306619,007,2020
450,Iztapalapa,-99.073845,19.307351,007,2020
451,Iztapalapa,-99.075909,19.305158,007,2020
452,Iztapalapa,-99.074036,19.305889,007,2020
453,Iztapalapa,-99.081719,19.309728,007,2020
454,Iztapalapa,-99.081224,19.306927,007,2020
455,Iztapalapa,-99.076561,19.305423,007,2020
456,Iztapalapa,-99.082894,19.305591,007,2020
457,Iztapalapa,-99.078431,19.306568,007,2020
458,Iztapalapa,-99.076651,19.304729,007,2020
459,Iztapalapa,-99.08324,19.305417,007,2020
460,Iztapalapa,-99.076415,19.305458,007,2020
461,Iztapalapa,-99.076551,19.306544,007,2020
462,Iztapalapa,-99.081232,19.303815,007,2020
463,Iztapalapa,-99.080609,19.30623,007,2020
464,Iztapalapa,-99.073223,19.298839,007,2020
465,Iztapalapa,-99.077741,19.298036,007,2020
466,Iztapalapa,-99.073283,19.298879,007,2020
467,Iztapalapa,-99.072264,19.295398,007,2020
468,Iztapalapa,-99.079101,19.307914,007,2020
469,Iztapalapa,-99.070306,19.30074,007,2020
470,Iztapalapa,-99.07341,19.306315,007,2020
471,Iztapalapa,-99.013748,19.331818,007,2020
472,Iztapalapa,-99.07353,19.301375,007,2020
473,Iztapalapa,-98.967348,19.327866,007,2020
474,Iztapalapa,-99.03785,19.333112,007,2020
475,Iztapalapa,-99.03785,19.333112,007,2020
476,Iztapalapa,-99.029019,19.333571,007,2020
477,Iztapalapa,-99.077257,19.305989,007,2020
478,Iztapalapa,-98.995117,19.341274,007,2020
479,Iztapalapa,-99.072258,19.295654,007,2020
480,Iztapalapa,-99.010083,19.344137,007,2020
481,Iztapalapa,-99.025035,19.322492,007,2020
482,Iztapalapa,-98.97183,19.328148,007,2020
483,Iztapalapa,-98.97183,19.328148,007,2020
484,Iztapalapa,-98.97183,19.328148,007,2020
485,Iztapalapa,-98.97183,19.328148,007,2020
486,Iztapalapa,-99.075807,19.382551,007,2020
487,Iztapalapa,-99.00333,19.35467,007,2020
488,Iztapalapa,-99.007316,19.363723,007,2020
489,Iztapalapa,-99.072103,19.337979,007,2020
490,Iztapalapa,-99.072257,19.337771,007,2020
491,Iztapalapa,-99.012801,19.335449,007,2020
492,Iztapalapa,-99.017571,19.334414,007,2020
493,Iztapalapa,-99.017365,19.334252,007,2020
494,Iztapalapa,-98.977595,19.330717,007,2020
495,Iztapalapa,-99.017402,19.334255,007,2020
496,Iztapalapa,-99.057658,19.321907,007,2020
497,Iztapalapa,-99.076363,19.306569,007,2020
498,Iztapalapa,-99.053476,19.325966,007,2020
499,Iztapalapa,-99.054187,19.323356,007,2020
500,Iztapalapa,-99.053427,19.324669,007,2020
501,Iztapalapa,-99.076361,19.306639,007,2020
502,Iztapalapa,-99.074314,19.294322,007,2020
503,Iztapalapa,-99.068629,19.301792,007,2020
504,Iztapalapa,-99.016836,19.339161,007,2020
505,Iztapalapa,-98.982886,19.344187,007,2020
506,Iztapalapa,-99.018963,19.340686,007,2020
507,Iztapalapa,-99.043982,19.339919,007,2020
508,Iztapalapa,-99.065584,19.316938,007,2020
509,Iztapalapa,-98.974446,19.327389,007,2020
510,Iztapalapa,-99.061387,19.322524,007,2020
511,Iztapalapa,-99.06766,19.293531,007,2020
512,Iztapalapa,-99.067656,19.293781,007,2020
513,Iztapalapa,-99.067129,19.294387,007,2020
514,Iztapalapa,-99.06796,19.294061,007,2020
515,Iztapalapa,-99.068431,19.293699,007,2020
516,Iztapalapa,-99.037104,19.33327,007,2020
517,Iztapalapa,-98.989169,19.350837,007,2020
518,Iztapalapa,-98.989278,19.350893,007,2020
519,Iztapalapa,-99.036449,19.329892,007,2020
520,Iztapalapa,-99.069507,19.29318,007,2020
521,Iztapalapa,-99.06759,19.29384,007,2020
522,Iztapalapa,-99.063998,19.294981,007,2020
523,Iztapalapa,-99.082228,19.305924,007,2020
524,Iztapalapa,-98.973416,19.330443,007,2020
525,Iztapalapa,-98.969448,19.329107,007,2020
526,Iztapalapa,-99.068317,19.29362,007,2020
527,Iztapalapa,-99.071589,19.288784,007,2020
528,Iztapalapa,-99.063316,19.378399,007,2020
529,Iztapalapa,-99.066338,19.293304,007,2020
530,Iztapalapa,-99.064671,19.29358,007,2020
531,Iztapalapa,-99.040645,19.326447,007,2020
532,Iztapalapa,-99.064161,19.327087,007,2020
533,Iztapalapa,-99.066604,19.29087,007,2020
534,Iztapalapa,-99.070635,19.3588,007,2020
535,Iztapalapa,-99.066722,19.29595,007,2020
